Subject,TrialNumber,Task,Stimulus,Image,ClickH_1,ClickH_2,ClickH_3,ClickH_4,ClickH_5,ClickH_6,ClickH_7,ClickH_8,ClickH_9,ClickH_10,ClickH_11,ClickV_1,ClickV_2,ClickV_3,ClickV_4,ClickV_5,ClickV_6,ClickV_7,ClickV_8,ClickV_9,ClickV_10,ClickV_11
62,22,Fixation,Natural,NATURAL\nat004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,23,Fixation,Natural,NATURAL\nat005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,24,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,25,FreeViewing,Natural,NATURAL\nat002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,26,Fixation,Natural,NATURAL\nat002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,27,FreeViewing,Waldo,WALDO\wal005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,28,FreeViewing,Puzzle,PUZZLE\puz004.bmp,304,463,123,205,357,NaN,NaN,NaN,NaN,NaN,NaN,304,463,123,205,357,NaN,NaN,NaN,NaN,NaN,NaN
62,29,FreeViewing,Waldo,WALDO\wal002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,30,FreeViewing,Puzzle,PUZZLE\puz003.bmp,492,480,459,421,251,101,200,135,134,120,NaN,492,480,459,421,251,101,200,135,134,120,NaN
62,31,Fixation,Natural,NATURAL\nat003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,32,Fixation,Waldo,WALDO\wal003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,33,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,34,Fixation,Natural,NATURAL\nat001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,35,Fixation,Waldo,WALDO\wal001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,36,FreeViewing,Puzzle,PUZZLE\puz001.bmp,333,253,163,387,440,137,160,92,NaN,NaN,NaN,333,253,163,387,440,137,160,92,NaN,NaN,NaN
62,37,FreeViewing,Puzzle,PUZZLE\puz002.bmp,484,448,391,462,154,94,157,71,107,210,NaN,484,448,391,462,154,94,157,71,107,210,NaN
62,38,FreeViewing,Puzzle,PUZZLE\puz005.bmp,194,255,215,187,303,495,387,389,163,NaN,NaN,194,255,215,187,303,495,387,389,163,NaN,NaN
62,39,Fixation,Puzzle,PUZZLE\puz003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,40,FreeViewing,Natural,NATURAL\nat001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,41,Fixation,Natural,NATURAL\nat014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,42,FreeViewing,Waldo,WALDO\wal013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,43,FreeViewing,Puzzle,PUZZLE\puz015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,44,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,45,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,46,Fixation,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,47,Fixation,Natural,NATURAL\nat015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,48,Fixation,Puzzle,PUZZLE\puz015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,49,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,50,FreeViewing,Waldo,WALDO\wal011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,51,Fixation,Waldo,WALDO\wal014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,52,Fixation,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,53,FreeViewing,Waldo,WALDO\wal014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,54,Fixation,Waldo,WALDO\wal012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,55,Fixation,Waldo,WALDO\wal011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,56,FreeViewing,Natural,NATURAL\nat014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,57,Fixation,Natural,NATURAL\nat013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,58,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,59,FreeViewing,Waldo,WALDO\wal015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,60,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,61,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,62,Fixation,Puzzle,PUZZLE\puz014.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,63,Fixation,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,64,Fixation,Puzzle,PUZZLE\puz012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,65,FreeViewing,Natural,NATURAL\nat011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,66,FreeViewing,Puzzle,PUZZLE\puz013.bmp,113,242,297,412,477,478,463,388,282,158,NaN,113,242,297,412,477,478,463,388,282,158,NaN
62,67,FreeViewing,Waldo,WALDO\wal012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,68,FreeViewing,Puzzle,PUZZLE\puz011.bmp,194,303,156,175,268,NaN,NaN,NaN,NaN,NaN,NaN,194,303,156,175,268,NaN,NaN,NaN,NaN,NaN,NaN
62,69,Fixation,Puzzle,PUZZLE\puz013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,70,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,71,FreeViewing,Puzzle,PUZZLE\puz014.bmp,138,137,287,288,462,388,271,224,90,58,92,138,137,287,288,462,388,271,224,90,58,92
62,72,FreeViewing,Natural,NATURAL\nat015.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,73,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,74,Fixation,Waldo,WALDO\wal013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,75,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,76,Fixation,Puzzle,PUZZLE\puz011.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,77,FreeViewing,Natural,NATURAL\nat013.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,78,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,79,FreeViewing,Puzzle,PUZZLE\puz012.bmp,188,387,443,448,309,165,98,NaN,NaN,NaN,NaN,188,387,443,448,309,165,98,NaN,NaN,NaN,NaN
62,80,FreeViewing,Natural,NATURAL\nat012.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,81,Fixation,Waldo,WALDO\wal010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,82,Fixation,Puzzle,PUZZLE\puz010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,83,Fixation,Natural,NATURAL\nat006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,84,Fixation,Natural,NATURAL\nat010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,85,FreeViewing,Natural,NATURAL\nat009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,86,Fixation,Natural,NATURAL\nat009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,87,Fixation,Natural,NATURAL\nat008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,88,Fixation,Puzzle,PUZZLE\puz008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,89,Fixation,Waldo,WALDO\wal006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,90,Fixation,Waldo,WALDO\wal009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,91,FreeViewing,Puzzle,PUZZLE\puz008.bmp,112,192,264,423,393,153,458,155,154,117,NaN,112,192,264,423,393,153,458,155,154,117,NaN
62,92,FreeViewing,Waldo,WALDO\wal009.bmp,752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,93,FreeViewing,Natural,NATURAL\nat010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,94,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,95,Fixation,Puzzle,PUZZLE\puz007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,96,Fixation,Waldo,WALDO\wal007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,97,FreeViewing,Puzzle,PUZZLE\puz009.bmp,166,75,196,165,198,317,NaN,NaN,NaN,NaN,NaN,166,75,196,165,198,317,NaN,NaN,NaN,NaN,NaN
62,98,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,99,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,100,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,101,FreeViewing,Puzzle,PUZZLE\puz006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,102,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,103,FreeViewing,Waldo,WALDO\wal008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,104,FreeViewing,Natural,NATURAL\nat007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,105,FreeViewing,Puzzle,PUZZLE\puz010.bmp,79,490,393,417,241,240,175,176,158,157,NaN,79,490,393,417,241,240,175,176,158,157,NaN
62,106,FreeViewing,Natural,NATURAL\nat006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,107,Fixation,Puzzle,PUZZLE\puz006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,108,Fixation,Natural,NATURAL\nat007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,109,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,110,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,111,Fixation,Puzzle,PUZZLE\puz009.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,112,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,113,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,114,FreeViewing,Waldo,WALDO\wal006.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,115,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,116,FreeViewing,Waldo,WALDO\wal010.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,117,FreeViewing,Waldo,WALDO\wal007.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,118,Fixation,Waldo,WALDO\wal008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,119,FreeViewing,Natural,NATURAL\nat008.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,120,FreeViewing,Puzzle,PUZZLE\puz007.bmp,227,159,447,333,168,321,200,353,413,NaN,NaN,227,159,447,333,168,321,200,353,413,NaN,NaN
SMC,1,Fixation,Puzzle,PUZZLE\puz001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,2,FreeViewing,Puzzle,PUZZLE\puz003.bmp,418,429,456,504,310,187,231,92,483,NaN,NaN,418,429,456,504,310,187,231,92,483,NaN,NaN
SMC,3,FreeViewing,Puzzle,PUZZLE\puz001.bmp,212,164,423,289,96,264,408,321,128,NaN,NaN,212,164,423,289,96,264,408,321,128,NaN,NaN
SMC,4,FreeViewing,Puzzle,PUZZLE\puz005.bmp,217,195,256,362,486,381,NaN,NaN,NaN,NaN,NaN,217,195,256,362,486,381,NaN,NaN,NaN,NaN,NaN
SMC,5,FreeViewing,Waldo,WALDO\wal005.bmp,601,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,601,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,6,FreeViewing,Waldo,WALDO\wal004.bmp,893,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,893,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,7,Fixation,Puzzle,PUZZLE\puz002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,8,FreeViewing,Puzzle,PUZZLE\puz004.bmp,490,277,208,136,407,360,388,463,NaN,NaN,NaN,490,277,208,136,407,360,388,463,NaN,NaN,NaN
SMC,9,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,10,Fixation,Natural,NATURAL\nat005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,11,FreeViewing,Puzzle,PUZZLE\puz002.bmp,83,78,153,498,378,159,NaN,NaN,NaN,NaN,NaN,83,78,153,498,378,159,NaN,NaN,NaN,NaN,NaN
SMC,12,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,13,Fixation,Natural,NATURAL\nat002.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,14,FreeViewing,Natural,NATURAL\nat003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,15,Fixation,Natural,NATURAL\nat001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,16,FreeViewing,Waldo,WALDO\wal001.bmp,159,266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159,266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,17,Fixation,Natural,NATURAL\nat003.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,18,FreeViewing,Natural,NATURAL\nat001.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,19,FreeViewing,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,20,Fixation,Blank,GREY\grey.ctx,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,21,FreeViewing,Natural,NATURAL\nat005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,22,Fixation,Waldo,WALDO\wal004.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,23,FreeViewing,Waldo,WALDO\wal003.bmp,208,156,526,739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,208,156,526,739,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SMC,24,Fixation,Puzzle,PUZZLE\puz005.bmp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
